ta_id,food,service,value,atmosphere,tr_rating_5,tr_rating_4,tr_rating_3,tr_rating_2,tr_rating_1,tr_ratings,profitrew,ratings_summary,ball
d10769948,25.0,30.0,30.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,2.0,5.0
d1427361,40.0,45.0,35.0,35.0,30.0,26.0,9.0,1.0,1.0,67.0,83.5820895522388,4.0,4.25
d8460868,45.0,45.0,35.0,45.0,10.0,5.0,1.0,1.0,1.0,18.0,83.33333333333334,3.0,4.25
d1899918,35.0,35.0,40.0,30.0,38.0,32.0,6.0,7.0,12.0,95.0,73.68421052631578,3.5,3.75
d7795691,40.0,45.0,45.0,45.0,3.0,0.0,0.0,0.0,1.0,4.0,75.0,3.25,3.75
d11645172,45.0,40.0,40.0,45.0,15.0,11.0,2.0,1.0,1.0,30.0,86.66666666666667,3.0,4.25
d4226932,40.0,40.0,40.0,45.0,68.0,36.0,10.0,5.0,8.0,127.0,81.88976377952756,4.0,4.0
d1187564,40.0,40.0,45.0,45.0,2.0,4.0,1.0,1.0,0.0,8.0,75.0,3.0,3.75
d7349236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d10802112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d10607343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
d1322482,30.0,30.0,30.0,30.0,5.0,4.0,0.0,0.0,2.0,11.0,81.81818181818183,3.0,4.0
d11929318,35.0,35.0,35.0,35.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,2.5,2.5
d8602388,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d10198402,45.0,45.0,45.0,45.0,187.0,29.0,9.0,6.0,2.0,233.0,92.7038626609442,3.5,4.75
d5870511,35.0,25.0,35.0,35.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,2.5,5.0
d12376518,50.0,50.0,45.0,50.0,9.0,1.0,0.0,0.0,0.0,10.0,100.0,3.5,5.0
d10548301,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d5977727,40.0,45.0,45.0,45.0,1.0,1.0,0.0,0.0,1.0,3.0,66.66666666666666,3.25,3.25
d1501572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d10147007,45.0,45.0,45.0,45.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
d6719548,35.0,35.0,35.0,35.0,3.0,4.0,9.0,0.0,0.0,16.0,43.75,2.5,2.25
d7117330,35.0,35.0,30.0,35.0,42.0,27.0,13.0,22.0,24.0,128.0,53.90625,2.5,2.75
d780663,45.0,50.0,45.0,45.0,121.0,20.0,4.0,3.0,3.0,151.0,93.37748344370861,4.5,4.75
d7322243,45.0,40.0,45.0,50.0,22.0,11.0,6.0,1.0,0.0,40.0,82.5,4.5,4.0
d3532781,40.0,40.0,35.0,35.0,27.0,21.0,3.0,3.0,4.0,58.0,82.75862068965517,3.75,4.25
d12951895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d5308367,30.0,30.0,35.0,35.0,0.0,1.0,3.0,1.0,0.0,5.0,20.0,2.5,1.0
d798636,40.0,40.0,40.0,35.0,56.0,83.0,52.0,25.0,18.0,234.0,59.401709401709404,4.0,3.0
d719211,45.0,45.0,40.0,40.0,44.0,29.0,3.0,0.0,1.0,77.0,94.8051948051948,4.25,4.75
d4243071,40.0,45.0,45.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.25,5.0
d5506840,35.0,35.0,30.0,35.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,2.5,5.0
d12295661,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d1337469,30.0,30.0,30.0,30.0,2.0,20.0,7.0,7.0,5.0,41.0,53.65853658536586,3.0,2.75
d12675476,0.0,40.0,40.0,30.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,2.0,2.5
d905456,40.0,40.0,35.0,40.0,24.0,27.0,7.0,2.0,4.0,64.0,79.6875,4.0,4.0
d3173290,35.0,35.0,35.0,35.0,9.0,14.0,13.0,3.0,0.0,39.0,58.97435897435898,3.5,3.0
d12969468,30.0,35.0,35.0,35.0,11.0,10.0,6.0,2.0,4.0,33.0,63.63636363636363,2.5,3.25
d8436666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d10109188,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,60.0,0.0,3.0
d3651734,40.0,45.0,45.0,45.0,3.0,3.0,2.0,1.0,0.0,9.0,66.66666666666666,4.5,3.25
d12287300,45.0,45.0,45.0,45.0,3.0,1.0,0.0,1.0,2.0,7.0,57.14285714285714,3.5,2.75
d2317553,50.0,45.0,40.0,45.0,607.0,200.0,46.0,22.0,11.0,886.0,91.08352144469526,4.5,4.5
d13133128,45.0,45.0,45.0,45.0,2.0,2.0,0.0,0.0,0.0,4.0,100.0,3.5,5.0
d5799573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3649519,45.0,45.0,40.0,45.0,65.0,26.0,8.0,1.0,0.0,100.0,91.0,4.5,4.5
d10445255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9878848,40.0,35.0,35.0,40.0,2.0,2.0,1.0,0.0,1.0,6.0,66.66666666666666,2.75,3.25
d10038001,40.0,40.0,35.0,40.0,5.0,5.0,1.0,0.0,1.0,12.0,83.33333333333334,3.0,4.25
d8506046,45.0,45.0,45.0,45.0,23.0,11.0,2.0,1.0,0.0,37.0,91.8918918918919,3.5,4.5
d4458855,40.0,35.0,40.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d12542981,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,14.0,92.85714285714286,0.0,4.75
d6869208,40.0,35.0,35.0,40.0,5.0,3.0,2.0,0.0,0.0,10.0,80.0,2.75,4.0
d2083086,40.0,40.0,35.0,40.0,4.0,5.0,2.0,0.0,2.0,13.0,69.23076923076923,4.0,3.5
d10041588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7258758,40.0,40.0,40.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d1544120,25.0,30.0,25.0,30.0,1.0,2.0,3.0,3.0,2.0,11.0,27.27272727272727,2.75,1.25
d6679776,35.0,35.0,30.0,40.0,8.0,8.0,2.0,2.0,2.0,22.0,72.72727272727273,3.5,3.75
d8712506,40.0,45.0,40.0,45.0,66.0,33.0,14.0,4.0,4.0,121.0,81.81818181818183,3.0,4.0
d2055806,40.0,30.0,30.0,40.0,11.0,7.0,3.0,2.0,4.0,27.0,66.66666666666666,3.5,3.25
d8852593,35.0,35.0,30.0,35.0,3.0,2.0,2.0,1.0,4.0,12.0,41.66666666666667,2.5,2.0
d1213652,40.0,40.0,35.0,40.0,5.0,17.0,4.0,3.0,2.0,31.0,70.96774193548387,4.0,3.5
d10828678,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d4456612,40.0,40.0,40.0,40.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,3.0,5.0
d12641017,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,60.0,0.0,3.0
d1067313,40.0,40.0,40.0,40.0,18.0,16.0,7.0,3.0,4.0,48.0,70.83333333333334,4.0,3.5
d4606054,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d4133820,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d12258860,50.0,40.0,45.0,45.0,9.0,7.0,1.0,1.0,0.0,18.0,88.88888888888889,3.5,4.5
d2465744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7274059,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,13.0,100.0,0.0,5.0
d3175325,35.0,30.0,35.0,35.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.5,0.0
d8101139,45.0,50.0,45.0,50.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
d8821376,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,40.0,0.0,2.0
d3862999,30.0,30.0,35.0,20.0,2.0,0.0,5.0,0.0,1.0,8.0,25.0,3.0,1.25
d11671415,50.0,45.0,45.0,50.0,19.0,0.0,0.0,0.0,0.0,19.0,100.0,3.5,5.0
d7035214,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,3.25
d5863018,40.0,40.0,35.0,40.0,10.0,8.0,3.0,0.0,0.0,21.0,85.71428571428571,3.0,4.25
d1054965,30.0,35.0,30.0,30.0,9.0,16.0,3.0,3.0,8.0,39.0,64.1025641025641,3.0,3.25
d2278252,40.0,40.0,35.0,30.0,5.0,4.0,2.0,0.0,0.0,11.0,81.81818181818183,3.5,4.0
d778524,40.0,40.0,40.0,30.0,14.0,14.0,7.0,2.0,3.0,40.0,70.0,3.75,3.5
d10389521,40.0,35.0,40.0,40.0,25.0,30.0,13.0,2.0,4.0,74.0,74.32432432432432,3.0,3.75
d10895069,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d8671784,40.0,45.0,45.0,45.0,15.0,4.0,0.0,0.0,1.0,20.0,95.0,3.25,4.75
d8596535,50.0,50.0,50.0,50.0,1.0,0.0,0.0,1.0,1.0,3.0,33.33333333333333,3.75,1.75
d5788013,45.0,45.0,45.0,45.0,7.0,0.0,1.0,0.0,0.0,8.0,87.5,3.5,4.5
d1081318,40.0,40.0,40.0,40.0,20.0,17.0,1.0,2.0,2.0,42.0,88.09523809523809,4.0,4.5
d10625463,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,8.0,75.0,0.0,3.75
d5018002,35.0,35.0,35.0,40.0,56.0,43.0,46.0,27.0,32.0,204.0,48.529411764705884,3.5,2.5
d10478328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5259712,40.0,40.0,35.0,40.0,4.0,3.0,0.0,0.0,0.0,7.0,100.0,3.0,5.0
d5814255,40.0,35.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d2475261,35.0,40.0,35.0,30.0,8.0,16.0,8.0,1.0,8.0,41.0,58.536585365853654,3.5,3.0
d8684582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d10517931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3628378,45.0,40.0,40.0,40.0,42.0,6.0,1.0,3.0,2.0,54.0,88.88888888888889,4.0,4.5
d1881416,40.0,40.0,35.0,40.0,66.0,72.0,20.0,13.0,13.0,184.0,75.0,4.0,3.75
d8537727,0.0,0.0,0.0,0.0,13.0,7.0,3.0,1.0,0.0,24.0,83.33333333333334,0.0,4.25
d1541357,45.0,45.0,45.0,40.0,296.0,74.0,11.0,9.0,6.0,396.0,93.43434343434343,4.5,4.75
d2282763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5809281,35.0,35.0,40.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,2.75,5.0
d8643729,40.0,40.0,35.0,40.0,14.0,10.0,4.0,7.0,6.0,41.0,58.536585365853654,3.0,3.0
d1529956,45.0,45.0,45.0,45.0,68.0,23.0,4.0,4.0,2.0,101.0,90.0990099009901,4.5,4.5
d12082524,35.0,35.0,30.0,35.0,2.0,1.0,0.0,1.0,2.0,6.0,50.0,2.5,2.5
d10509647,45.0,45.0,45.0,45.0,23.0,8.0,0.0,3.0,4.0,38.0,81.57894736842105,3.5,4.0
d12378062,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d1635089,35.0,35.0,35.0,35.0,21.0,23.0,6.0,2.0,5.0,57.0,77.19298245614034,3.5,3.75
d8764492,40.0,40.0,35.0,40.0,58.0,33.0,24.0,12.0,12.0,139.0,65.46762589928058,3.0,3.25
d11857773,45.0,45.0,45.0,45.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,3.5,5.0
d812565,45.0,40.0,35.0,35.0,11.0,5.0,3.0,0.0,0.0,19.0,84.21052631578947,4.0,4.25
d889593,40.0,40.0,35.0,45.0,29.0,32.0,12.0,5.0,3.0,81.0,75.30864197530865,4.0,3.75
d2701192,35.0,35.0,35.0,35.0,24.0,45.0,30.0,14.0,24.0,137.0,50.36496350364964,3.5,2.5
d8871061,40.0,45.0,40.0,45.0,6.0,1.0,1.0,0.0,0.0,8.0,87.5,3.0,4.5
d8811086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0,0.0,2.5
d2616711,40.0,40.0,40.0,40.0,65.0,42.0,3.0,3.0,4.0,117.0,91.45299145299145,4.0,4.5
d5798922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1762935,40.0,30.0,40.0,30.0,12.0,9.0,2.0,4.0,3.0,30.0,70.0,3.5,3.5
d3702561,30.0,30.0,30.0,40.0,2.0,4.0,3.0,2.0,3.0,14.0,42.857142857142854,3.25,2.25
d9990032,40.0,45.0,40.0,45.0,31.0,14.0,6.0,5.0,3.0,59.0,76.27118644067797,3.0,3.75
d9597167,40.0,30.0,35.0,35.0,1.0,4.0,1.0,1.0,0.0,7.0,71.42857142857143,2.5,3.5
d5313542,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,13.0,22.0,13.636363636363635,0.0,0.75
d2267571,45.0,40.0,45.0,35.0,35.0,17.0,4.0,1.0,2.0,59.0,88.13559322033898,4.0,4.5
d8432690,30.0,25.0,30.0,30.0,4.0,2.0,2.0,4.0,3.0,15.0,40.0,2.0,2.0
d8462988,40.0,40.0,35.0,40.0,9.0,4.0,2.0,0.0,0.0,15.0,86.66666666666667,3.0,4.25
d12729120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5448010,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,12.0,83.33333333333334,0.0,4.25
d10057978,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,57.14285714285714,0.0,2.75
d3427283,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d3389799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d7787581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5816314,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,80.0,0.0,4.0
d8607095,35.0,35.0,35.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.5,0.0
d2169808,45.0,45.0,45.0,45.0,20.0,9.0,1.0,1.0,0.0,31.0,93.54838709677419,4.5,4.75
d5408976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6439181,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,9.0,77.77777777777779,0.0,4.0
d3981360,35.0,35.0,35.0,35.0,96.0,30.0,20.0,6.0,34.0,186.0,67.74193548387096,3.5,3.5
d5798768,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,6.0,66.66666666666666,0.0,3.25
d11949687,35.0,40.0,40.0,40.0,4.0,2.0,1.0,0.0,0.0,7.0,85.71428571428571,3.0,4.25
d5617387,45.0,40.0,40.0,35.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,4.0,5.0
d8510349,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,5.0
d10346869,30.0,35.0,30.0,35.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,2.5,5.0
d10048299,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,7.0,71.42857142857143,0.0,3.5
d2266310,40.0,40.0,40.0,40.0,42.0,41.0,15.0,8.0,4.0,110.0,75.45454545454545,4.0,3.75
d9819522,0.0,40.0,30.0,25.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,1.75,5.0
d12638000,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,9.0,66.66666666666666,0.0,3.25
d1497359,40.0,45.0,40.0,40.0,560.0,316.0,86.0,47.0,43.0,1052.0,83.26996197718631,4.0,4.25
d12151589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3858767,35.0,35.0,35.0,30.0,5.0,7.0,4.0,1.0,0.0,17.0,70.58823529411765,3.5,3.5
d2073387,35.0,35.0,35.0,35.0,39.0,35.0,10.0,5.0,9.0,98.0,75.51020408163265,3.5,3.75
d11905556,40.0,40.0,35.0,40.0,7.0,3.0,2.0,0.0,7.0,19.0,52.63157894736842,3.0,2.75
d12503234,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d5776155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d7125336,45.0,45.0,40.0,45.0,99.0,21.0,3.0,2.0,1.0,126.0,95.23809523809523,4.5,4.75
d12300629,25.0,25.0,20.0,25.0,0.0,1.0,0.0,1.0,2.0,4.0,25.0,1.75,1.25
d11510376,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,7.0,57.14285714285714,0.0,2.75
d5848484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d8339602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
d4356387,45.0,45.0,45.0,45.0,33.0,8.0,5.0,2.0,1.0,49.0,83.6734693877551,4.5,4.25
d3544122,40.0,45.0,40.0,40.0,25.0,18.0,8.0,1.0,2.0,54.0,79.62962962962963,4.0,4.0
d795556,35.0,35.0,30.0,35.0,3.0,11.0,6.0,3.0,0.0,23.0,60.86956521739131,3.5,3.0
d8813965,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d5430553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4768961,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,80.0,0.0,4.0
d9782870,30.0,30.0,30.0,30.0,1.0,4.0,2.0,1.0,0.0,8.0,62.5,2.25,3.0
d731403,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d1340959,40.0,45.0,45.0,40.0,15.0,8.0,2.0,2.0,0.0,27.0,85.18518518518519,4.25,4.25
d10748638,35.0,35.0,35.0,35.0,11.0,7.0,1.0,1.0,10.0,30.0,60.0,2.5,3.0
d2006804,45.0,40.0,40.0,40.0,19.0,16.0,2.0,2.0,1.0,40.0,87.5,4.0,4.5
d10664983,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d964381,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,3.25
d3812348,40.0,40.0,35.0,40.0,55.0,62.0,14.0,12.0,20.0,163.0,71.77914110429448,4.0,3.5
d850300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4054144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5768299,40.0,40.0,40.0,40.0,3.0,4.0,0.0,1.0,1.0,9.0,77.77777777777779,3.0,4.0
d7946045,40.0,40.0,35.0,40.0,52.0,62.0,30.0,9.0,7.0,160.0,71.25,3.0,3.5
d11802003,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,80.0,0.0,4.0
d8015661,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d1632970,45.0,45.0,40.0,45.0,459.0,112.0,53.0,39.0,35.0,698.0,81.80515759312321,4.5,4.0
d12595491,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,66.66666666666666,0.0,3.25
d1019275,35.0,35.0,30.0,35.0,116.0,167.0,113.0,96.0,83.0,575.0,49.21739130434782,3.5,2.5
d2155398,40.0,40.0,40.0,30.0,5.0,5.0,1.0,1.0,0.0,12.0,83.33333333333334,3.75,4.25
d3751274,35.0,35.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.5,5.0
d6680318,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,11.0,54.54545454545454,0.0,2.75
d4491709,40.0,40.0,40.0,40.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,4.0,5.0
d12875848,45.0,45.0,35.0,45.0,6.0,3.0,2.0,1.0,2.0,14.0,64.28571428571429,3.0,3.25
d10445764,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,2.0,14.0,57.14285714285714,0.0,2.75
d11837233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.5
d2691046,25.0,25.0,20.0,20.0,7.0,17.0,20.0,18.0,35.0,97.0,24.742268041237114,2.25,1.25
d1015917,40.0,40.0,40.0,40.0,3.0,7.0,2.0,0.0,0.0,12.0,83.33333333333334,4.0,4.25
d3359968,40.0,40.0,40.0,35.0,50.0,35.0,5.0,2.0,4.0,96.0,88.54166666666666,4.0,4.5
d3721429,40.0,40.0,40.0,40.0,12.0,18.0,2.0,6.0,2.0,40.0,75.0,4.0,3.75
d12318209,0.0,45.0,45.0,30.0,6.0,2.0,0.0,1.0,0.0,9.0,88.88888888888889,2.25,4.5
d12644968,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d5028568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4178408,45.0,45.0,45.0,40.0,212.0,79.0,11.0,5.0,5.0,312.0,93.26923076923077,4.5,4.75
d10205490,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d6360255,50.0,45.0,45.0,50.0,38.0,3.0,1.0,1.0,3.0,46.0,89.13043478260869,3.5,4.5
d1976706,45.0,45.0,45.0,45.0,4.0,1.0,0.0,0.0,0.0,5.0,100.0,3.5,5.0
d1827749,50.0,50.0,50.0,50.0,5.0,1.0,0.0,0.0,0.0,6.0,100.0,3.75,5.0
d8511099,40.0,35.0,35.0,40.0,14.0,15.0,4.0,1.0,7.0,41.0,70.73170731707317,2.75,3.5
d4059934,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d1419042,45.0,45.0,45.0,40.0,874.0,335.0,66.0,22.0,34.0,1331.0,90.83395942900076,4.5,4.5
d6636534,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,100.0,0.0,5.0
d12071943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1389974,40.0,40.0,40.0,40.0,60.0,54.0,22.0,8.0,11.0,155.0,73.54838709677419,4.0,3.75
d5803763,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,10.0,80.0,0.0,4.0
d7035511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3345786,35.0,35.0,30.0,40.0,7.0,3.0,0.0,2.0,0.0,12.0,83.33333333333334,3.5,4.25
d11866884,40.0,40.0,40.0,40.0,5.0,2.0,3.0,0.0,0.0,10.0,70.0,3.0,3.5
d12403381,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d2479878,40.0,45.0,40.0,40.0,15.0,7.0,4.0,0.0,3.0,29.0,75.86206896551724,4.0,3.75
d966317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d2510729,45.0,40.0,40.0,35.0,109.0,76.0,21.0,7.0,6.0,219.0,84.47488584474885,4.0,4.25
d1127947,45.0,45.0,45.0,45.0,153.0,66.0,20.0,5.0,1.0,245.0,89.38775510204081,4.5,4.5
d800988,40.0,40.0,35.0,45.0,178.0,133.0,64.0,36.0,29.0,440.0,70.68181818181817,4.0,3.5
d5243362,30.0,25.0,35.0,30.0,1.0,4.0,7.0,3.0,20.0,35.0,14.285714285714285,2.25,0.75
d7606803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
d4129288,30.0,35.0,30.0,30.0,18.0,16.0,10.0,6.0,8.0,58.0,58.620689655172406,3.0,3.0
d8605376,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d8297197,15.0,15.0,20.0,20.0,0.0,0.0,2.0,4.0,6.0,12.0,0.0,1.25,0.0
d4793530,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,80.0,0.0,4.0
d1337404,45.0,35.0,45.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d4768768,40.0,45.0,35.0,40.0,2.0,2.0,1.0,0.0,0.0,5.0,80.0,3.0,4.0
d12209263,40.0,40.0,40.0,40.0,60.0,10.0,4.0,7.0,7.0,88.0,79.54545454545455,3.0,4.0
d8340829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d4752282,35.0,30.0,30.0,35.0,6.0,5.0,3.0,2.0,2.0,18.0,61.111111111111114,2.5,3.0
d12817078,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d734063,45.0,45.0,45.0,40.0,44.0,24.0,2.0,1.0,4.0,75.0,90.66666666666666,4.5,4.5
d987940,40.0,45.0,40.0,40.0,8.0,5.0,1.0,0.0,1.0,15.0,86.66666666666667,4.0,4.25
d8407965,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,3.25
d8621844,40.0,35.0,40.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d5603647,35.0,35.0,30.0,40.0,40.0,59.0,51.0,36.0,30.0,216.0,45.83333333333333,3.5,2.25
d7177184,45.0,45.0,45.0,45.0,107.0,39.0,8.0,1.0,3.0,158.0,92.40506329113924,4.5,4.5
d12553148,0.0,40.0,40.0,30.0,8.0,2.0,0.0,2.0,0.0,12.0,83.33333333333334,2.0,4.25
d4838928,45.0,40.0,40.0,45.0,113.0,65.0,16.0,12.0,15.0,221.0,80.54298642533936,4.25,4.0
d7729157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.5
